#id_sr	time_taken	num_proccess
867	3e-06	1
868	5e-06	1
869	5e-06	4
870	3e-06	1
871	1.2e-05	1
872	1.2e-05	4
873	3e-06	1
874	8e-06	1
875	8e-06	5
876	8e-06	3
877	8e-06	2
878	3e-06	1
879	3e-06	2
880	3e-06	1
881	3e-06	4
882	3e-06	2
883	3e-06	3
884	3e-06	3
885	3e-06	3
886	3e-06	2
887	3e-06	1
888	3e-06	1
889	3e-06	3
890	3e-06	4
891	3e-06	1
892	3e-06	4
893	3e-06	1
894	3e-06	1
895	3e-06	3
896	3e-06	2
897	3e-06	7
898	3e-06	1
899	3e-06	1
900	3e-06	8
901	3e-06	1
902	3e-06	1
903	3e-06	3
904	3e-06	1
905	3e-06	3
906	3e-06	5
907	3e-06	1
908	3e-06	1
909	3e-06	7
910	3e-06	3
911	3e-06	2
912	3e-06	1
913	3e-06	1
914	3e-06	1
915	3e-06	2
916	3e-06	1
917	3e-06	2
918	3e-06	2
919	3e-06	2
920	3e-06	1
921	3e-06	2
922	1e-05	1
923	2e-06	1
924	2e-06	3
925	3e-06	1
926	3e-06	4
927	3e-06	1
928	3e-06	1
929	3e-06	2
930	3e-06	3
931	1.3e-05	1
932	1.3e-05	2
933	3e-06	1
934	3e-06	2
935	3e-06	3
936	3e-06	2
937	1.4e-05	1
938	3e-06	1
939	3e-06	3
940	5e-06	1
941	5e-06	3
942	5e-06	2
943	1.2e-05	1
944	1.2e-05	2
945	9e-06	1
946	5e-06	1
947	5e-06	2
948	3e-06	1
949	3e-06	2
950	9e-06	1
951	9e-06	5
952	3e-06	1
953	1.8e-05	1
954	3e-06	1
955	3e-06	1
956	8e-06	1
957	3e-06	1
958	3e-06	2
959	3e-06	2
960	3e-06	1
961	3e-06	1
962	8e-06	1
963	8e-06	2
964	8e-06	1
965	8e-06	2
966	8e-06	2
967	8e-06	3
968	8e-06	2
969	5e-06	1
970	3e-06	1
971	3e-06	2
972	3e-06	1
973	2e-06	1
974	9e-06	1
975	1.2e-05	1
976	1.1e-05	1
977	2e-06	1
978	9e-06	1
979	9e-06	1
980	5e-06	1
981	1.1e-05	1
982	3e-06	1
983	5e-06	1
984	5e-06	3
985	3e-06	1
986	5e-06	1
987	5e-06	2
988	9e-06	1
989	9e-06	3
990	3e-06	1
991	3e-06	3
992	3e-06	1
993	3e-06	7
994	3e-06	2
995	3e-06	1
996	9e-06	1
997	3e-06	1
998	3e-06	2
999	3e-06	2
1000	3e-06	2
1001	3e-06	4
1002	3e-06	2
1003	3e-06	3
